NAME	TITLE	SCORE	
GFAP	glial fibrillary acidic protein [Source:HGNC Symbol;Acc:HGNC:4235]	-0.14124997	
ACYP2	acylphosphatase 2 [Source:HGNC Symbol;Acc:HGNC:180]	-0.14132415	
SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	-0.14132653	
RNU6-80P	RNA, U6 small nuclear 80, pseudogene [Source:HGNC Symbol;Acc:HGNC:42570]	-0.14134051	
TAOK1	TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]	-0.14134121	
TTC23L	tetratricopeptide repeat domain 23 like [Source:HGNC Symbol;Acc:HGNC:26355]	-0.14134626	
WDR93	WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]	-0.1413477	
AC006065.4	novel transcript	-0.14134872	
HOOK1	hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]	-0.14136253	
MIR7845	microRNA 7845 [Source:HGNC Symbol;Acc:HGNC:50267]	-0.14137506	
TRAJ54	T cell receptor alpha joining 54 [Source:HGNC Symbol;Acc:HGNC:12086]	-0.14138946	
AC226118.1	novel transcript	-0.14139882	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	-0.14141598	
LSM3P5	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44350]	-0.14144774	
RPL12P33	ribosomal protein L12 pseudogene 33 [Source:HGNC Symbol;Acc:HGNC:35696]	-0.14145036	
PCBP2P1	poly(rC) binding protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:8649]	-0.14148691	
LINC00960	long intergenic non-protein coding RNA 960 [Source:HGNC Symbol;Acc:HGNC:48710]	-0.14151943	
ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	-0.14153104	
MIR4641	microRNA 4641 [Source:HGNC Symbol;Acc:HGNC:41835]	-0.14153318	
C14orf119	chromosome 14 open reading frame 119 [Source:HGNC Symbol;Acc:HGNC:20270]	-0.1415382	
RALGAPA2	Ral GTPase activating protein catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:16207]	-0.14155182	
CALHM4	calcium homeostasis modulator family member 4 [Source:HGNC Symbol;Acc:HGNC:21094]	-0.14160791	
DPPA3P2	developmental pluripotency associated 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:20417]	-0.14162894	
LRCH3	leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]	-0.14162941	
RPL23AP10	ribosomal protein L23a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:19804]	-0.14164867	
MIR6724-3	microRNA 6724-3 [Source:HGNC Symbol;Acc:HGNC:50842]	-0.14165989	
SDC3	syndecan 3 [Source:HGNC Symbol;Acc:HGNC:10660]	-0.1416632	
EEF1A1P27	eukaryotic translation elongation factor 1 alpha 1 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:37900]	-0.14166404	
FTH1P2	ferritin heavy chain 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3989]	-0.14168707	
ZDHHC20	zinc finger DHHC-type palmitoyltransferase 20 [Source:HGNC Symbol;Acc:HGNC:20749]	-0.1417186	
CDON	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]	-0.14173555	
BSG	basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116]	-0.1417631	
RRP1	ribosomal RNA processing 1 [Source:HGNC Symbol;Acc:HGNC:18785]	-0.14177743	
RNU6-199P	RNA, U6 small nuclear 199, pseudogene [Source:HGNC Symbol;Acc:HGNC:47162]	-0.14181754	
OGDH	oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]	-0.14183272	
HACD1	3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639]	-0.14193073	
CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]	-0.1419444	
CCDC51	coiled-coil domain containing 51 [Source:HGNC Symbol;Acc:HGNC:25714]	-0.14198165	
PMP2	peripheral myelin protein 2 [Source:HGNC Symbol;Acc:HGNC:9117]	-0.14198826	
TMED3	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	-0.14200072	
LRRC8D	leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]	-0.14200073	
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	-0.14205319	
TRMT11	tRNA methyltransferase 11 homolog [Source:HGNC Symbol;Acc:HGNC:21080]	-0.14207983	
EGILA	EGFR interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:54482]	-0.1420897	
ZBED6	zinc finger BED-type containing 6 [Source:HGNC Symbol;Acc:HGNC:33273]	-0.1421227	
LINC02709	long intergenic non-protein coding RNA 2709 [Source:HGNC Symbol;Acc:HGNC:54226]	-0.14214411	
ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:28739]	-0.14216253	
LINC00463	long intergenic non-protein coding RNA 463 [Source:HGNC Symbol;Acc:HGNC:42813]	-0.14219545	
TM4SF19	transmembrane 4 L six family member 19 [Source:HGNC Symbol;Acc:HGNC:25167]	-0.14222103	
MBTPS2	membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]	-0.1422549	
TRMO	tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]	-0.14227746	
MIEN1	migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230]	-0.14230286	
DENND2D	DENN domain containing 2D [Source:HGNC Symbol;Acc:HGNC:26192]	-0.14233665	
ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	-0.1423428	
RPL17P25	ribosomal protein L17 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36844]	-0.14242868	
HOMER2P1	HOMER2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20336]	-0.14243752	
SNORD13E	small nucleolar RNA, C/D box 13E [Source:HGNC Symbol;Acc:HGNC:52254]	-0.14244744	
FKBP4P6	FKBP prolyl isomerase 4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50375]	-0.14244951	
ZFP92	ZFP92 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12865]	-0.14248526	
LINC02245	long intergenic non-protein coding RNA 2245 [Source:HGNC Symbol;Acc:HGNC:53134]	-0.14249556	
ARPC3P2	actin related protein 2/3 complex subunit 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39431]	-0.14249572	
IGKV1D-42	immunoglobulin kappa variable 1D-42 (non-functional) [Source:HGNC Symbol;Acc:HGNC:5757]	-0.14251117	
NUTF2P6	nuclear transport factor 2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50455]	-0.14254269	
SNORD19	small nucleolar RNA, C/D box 19 [Source:HGNC Symbol;Acc:HGNC:32717]	-0.14256327	
CCDC113	coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:HGNC:25002]	-0.14259337	
INPP5K	inositol polyphosphate-5-phosphatase K [Source:HGNC Symbol;Acc:HGNC:33882]	-0.14260752	
RCBTB1	RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]	-0.14261352	
FAM234A	family with sequence similarity 234 member A [Source:HGNC Symbol;Acc:HGNC:14163]	-0.142622	
ZNF486	zinc finger protein 486 [Source:HGNC Symbol;Acc:HGNC:20807]	-0.1426287	
MRPL22P1	mitochondrial ribosomal protein L22 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29700]	-0.14262938	
STAG3L2	stromal antigen 3-like 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33886]	-0.14268316	
RBBP9	RB binding protein 9, serine hydrolase [Source:HGNC Symbol;Acc:HGNC:9892]	-0.1426883	
ZNF333	zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]	-0.14270195	
FAM151B	family with sequence similarity 151 member B [Source:HGNC Symbol;Acc:HGNC:33716]	-0.14273565	
OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15230]	-0.14274378	
RRAGD	Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]	-0.14275786	
LINC01503	long intergenic non-protein coding RNA 1503 [Source:HGNC Symbol;Acc:HGNC:51184]	-0.14276554	
PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]	-0.14277682	
SLC29A1	solute carrier family 29 member 1 (Augustine blood group) [Source:HGNC Symbol;Acc:HGNC:11003]	-0.14278214	
UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]	-0.14281073	
LINC02656	long intergenic non-protein coding RNA 2656 [Source:HGNC Symbol;Acc:HGNC:54142]	-0.14284861	
RPL10P9	ribosomal protein L10 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:35579]	-0.14285223	
ST13P2	ST13, Hsp70 interacting protein pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38716]	-0.14287035	
IGLC7	immunoglobulin lambda constant 7 [Source:HGNC Symbol;Acc:HGNC:5861]	-0.14287685	
STXBP6	syntaxin binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19666]	-0.14289904	
CSNK1G2P1	casein kinase 1 gamma 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49739]	-0.14291908	
LINC00891	long intergenic non-protein coding RNA 891 [Source:HGNC Symbol;Acc:HGNC:48577]	-0.14292905	
POLR2B	RNA polymerase II subunit B [Source:HGNC Symbol;Acc:HGNC:9188]	-0.1429353	
CYB5A	cytochrome b5 type A [Source:HGNC Symbol;Acc:HGNC:2570]	-0.14295706	
HMGB3P27	high mobility group box 3 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:39319]	-0.14297277	
UBXN2B	UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]	-0.14298177	
PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]	-0.14299226	
TRAPPC2B	trafficking protein particle complex 2B [Source:HGNC Symbol;Acc:HGNC:10710]	-0.14300403	
BTK	Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133]	-0.1430642	
TUSC2	tumor suppressor 2, mitochondrial calcium regulator [Source:HGNC Symbol;Acc:HGNC:17034]	-0.14306492	
SAP30BP	SAP30 binding protein [Source:HGNC Symbol;Acc:HGNC:30785]	-0.14309396	
RNU7-194P	RNA, U7 small nuclear 194 pseudogene [Source:HGNC Symbol;Acc:HGNC:45728]	-0.14310296	
MAFA	MAF bZIP transcription factor A [Source:HGNC Symbol;Acc:HGNC:23145]	-0.14314184	
FERMT3	fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]	-0.14315133	
COA6-AS1	COA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40825]	-0.14318319	
LINC00402	long intergenic non-protein coding RNA 402 [Source:HGNC Symbol;Acc:HGNC:42732]	-0.14321753	
OR9A3P	olfactory receptor family 9 subfamily A member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15094]	-0.14323305	
TPCN1	two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182]	-0.14324602	
GIN1	gypsy retrotransposon integrase 1 [Source:HGNC Symbol;Acc:HGNC:25959]	-0.14325711	
C17orf50	chromosome 17 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:29581]	-0.143293	
CDCA4P1	cell division cycle associated 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49770]	-0.1432949	
GLYCTK-AS1	GLYCTK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41043]	-0.1433462	
NTF4	neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]	-0.14334647	
SPATA9	spermatogenesis associated 9 [Source:HGNC Symbol;Acc:HGNC:22988]	-0.1433626	
RPL7P25	ribosomal protein L7 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36455]	-0.1433675	
LINC01917	long intergenic non-protein coding RNA 1917 [Source:HGNC Symbol;Acc:HGNC:52736]	-0.14345823	
MBTD1	mbt domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19866]	-0.14346217	
LYPD8	LY6/PLAUR domain containing 8 [Source:HGNC Symbol;Acc:HGNC:44208]	-0.14348112	
CICP9	capicua transcriptional repressor pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:37758]	-0.14348942	
NT5CP1	5',3'-nucleotidase, cytosolic pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20046]	-0.14356957	
KBTBD6	kelch repeat and BTB domain containing 6 [Source:HGNC Symbol;Acc:HGNC:25340]	-0.14363824	
OR3B1P	olfactory receptor family 3 subfamily B member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:14839]	-0.14376861	
RNA5SP457	RNA, 5S ribosomal pseudogene 457 [Source:HGNC Symbol;Acc:HGNC:43357]	-0.14376861	
RNA5SP512	RNA, 5S ribosomal pseudogene 512 [Source:HGNC Symbol;Acc:HGNC:43412]	-0.14376861	
OR5J1P	olfactory receptor family 5 subfamily J member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8348]	-0.14376861	
RN7SKP196	RN7SK pseudogene 196 [Source:HGNC Symbol;Acc:HGNC:45920]	-0.14376861	
MIR8089	microRNA 8089 [Source:HGNC Symbol;Acc:HGNC:50196]	-0.14376861	
FEZF2	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]	-0.14376861	
OR1D3P	olfactory receptor family 1 subfamily D member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:8184]	-0.14376861	
RN7SL50P	RNA, 7SL, cytoplasmic 50, pseudogene [Source:HGNC Symbol;Acc:HGNC:46066]	-0.14376861	
MIR193B	microRNA 193b [Source:HGNC Symbol;Acc:HGNC:32087]	-0.14376861	
CYP2AB1P	cytochrome P450 family 2 subfamily AB member 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:39975]	-0.14376861	
ATP5MGP7	ATP synthase membrane subunit g pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:38169]	-0.14376861	
RN7SL87P	RNA, 7SL, cytoplasmic 87, pseudogene [Source:HGNC Symbol;Acc:HGNC:46103]	-0.14376861	
RNU5F-3P	RNA, U5F small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:42514]	-0.14376861	
MIR1288	microRNA 1288 [Source:HGNC Symbol;Acc:HGNC:35363]	-0.14376861	
RPS2P52	ribosomal protein S2 pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:36059]	-0.14376861	
ABCD1P2	ATP binding cassette subfamily D member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:63]	-0.14376861	
CICP1	capicua transcriptional repressor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23936]	-0.14376861	
MIR5694	microRNA 5694 [Source:HGNC Symbol;Acc:HGNC:43530]	-0.14376861	
RNU6-958P	RNA, U6 small nuclear 958, pseudogene [Source:HGNC Symbol;Acc:HGNC:47921]	-0.14376861	
MIR5682	microRNA 5682 [Source:HGNC Symbol;Acc:HGNC:43477]	-0.14376861	
MIR3121	microRNA 3121 [Source:HGNC Symbol;Acc:HGNC:38259]	-0.14376861	
TRBV24OR9-2	T cell receptor beta variable 24/OR9-2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12204]	-0.14376861	
MIR577	microRNA 577 [Source:HGNC Symbol;Acc:HGNC:32833]	-0.14376861	
MIR501	microRNA 501 [Source:HGNC Symbol;Acc:HGNC:32135]	-0.14376861	
RNU6-56P	RNA, U6 small nuclear 56, pseudogene [Source:HGNC Symbol;Acc:HGNC:42546]	-0.14376861	
RNU6-1118P	RNA, U6 small nuclear 1118, pseudogene [Source:HGNC Symbol;Acc:HGNC:48081]	-0.14376861	
KRT28	keratin 28 [Source:HGNC Symbol;Acc:HGNC:30842]	-0.14376861	
MIR759	microRNA 759 [Source:HGNC Symbol;Acc:HGNC:37307]	-0.14376861	
RAD52P1	RAD52 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54559]	-0.14376861	
RNU6-1144P	RNA, U6 small nuclear 1144, pseudogene [Source:HGNC Symbol;Acc:HGNC:48107]	-0.14376861	
MIR365A	microRNA 365a [Source:HGNC Symbol;Acc:HGNC:33692]	-0.14376861	
RN7SL847P	RNA, 7SL, cytoplasmic 847, pseudogene [Source:HGNC Symbol;Acc:HGNC:46863]	-0.14376861	
RNU6-1149P	RNA, U6 small nuclear 1149, pseudogene [Source:HGNC Symbol;Acc:HGNC:48112]	-0.14376861	
AC069218.2	ANAPC15 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54889]	-0.14376861	
RPL18AP15	ribosomal protein L18a pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36010]	-0.14376861	
H3P2	H3 histone pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43795]	-0.14376861	
RNU6-527P	RNA, U6 small nuclear 527, pseudogene [Source:HGNC Symbol;Acc:HGNC:47490]	-0.14376861	
RNU6-547P	RNA, U6 small nuclear 547, pseudogene [Source:HGNC Symbol;Acc:HGNC:47510]	-0.14376861	
RNU4ATAC11P	RNA, U4atac small nuclear 11, pseudogene [Source:HGNC Symbol;Acc:HGNC:46897]	-0.14376861	
RPL5P21	ribosomal protein L5 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:37029]	-0.14376861	
GAPDHP57	glyceraldehyde 3 phosphate dehydrogenase pseudogene 57 [Source:HGNC Symbol;Acc:HGNC:38563]	-0.14376861	
MIR7847	microRNA 7847 [Source:HGNC Symbol;Acc:HGNC:50153]	-0.14376861	
RPL10L	ribosomal protein L10 like [Source:HGNC Symbol;Acc:HGNC:17976]	-0.14376861	
RNU4-84P	RNA, U4 small nuclear 84, pseudogene [Source:HGNC Symbol;Acc:HGNC:47020]	-0.14376861	
RN7SL653P	RNA, 7SL, cytoplasmic 653, pseudogene [Source:HGNC Symbol;Acc:HGNC:46669]	-0.14376861	
RNU6-769P	RNA, U6 small nuclear 769, pseudogene [Source:HGNC Symbol;Acc:HGNC:47732]	-0.14376861	
SNRPCP10	small nuclear ribonucleoprotein polypeptide C pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:49825]	-0.14376861	
ATP5F1EP1	ATP synthase F1 subunit epsilon pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:839]	-0.14376861	
UBTFL5	UBTF like 5 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:35405]	-0.14376861	
LINC01651	long intergenic non-protein coding RNA 1651 [Source:HGNC Symbol;Acc:HGNC:52439]	-0.14376861	
RPL12P20	ribosomal protein L12 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36968]	-0.14376861	
SERINC4	serine incorporator 4 [Source:HGNC Symbol;Acc:HGNC:32237]	-0.14376861	
RPL35AP24	ribosomal protein L35a pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:35544]	-0.14376861	
UGT1A5	UDP glucuronosyltransferase family 1 member A5 [Source:HGNC Symbol;Acc:HGNC:12537]	-0.14376861	
NIPSNAP1	nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]	-0.14379318	
TSC22D3	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]	-0.14382762	
SNHG14	small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]	-0.14383017	
RNU6-925P	RNA, U6 small nuclear 925, pseudogene [Source:HGNC Symbol;Acc:HGNC:47888]	-0.14383486	
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]	-0.14383689	
GSC2	goosecoid homeobox 2 [Source:HGNC Symbol;Acc:HGNC:4613]	-0.14383881	
TMEM179	transmembrane protein 179 [Source:HGNC Symbol;Acc:HGNC:20137]	-0.14385687	
OCA2	OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]	-0.1438677	
RNU6-1238P	RNA, U6 small nuclear 1238, pseudogene [Source:HGNC Symbol;Acc:HGNC:48201]	-0.14387345	
ALOX5	arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]	-0.14388594	
AC106865.1	toll-like receptor 2 pseudogene	-0.14389072	
LINC01413	long intergenic non-protein coding RNA 1413 [Source:HGNC Symbol;Acc:HGNC:50705]	-0.14392327	
LYPLA1P3	LYPLA1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44007]	-0.14398724	
RARRES2P2	retinoic acid receptor responder 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48701]	-0.14401709	
RAB8A	RAB8A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:7007]	-0.14401855	
SUN3	Sad1 and UNC84 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22429]	-0.14405671	
SNORD91B	small nucleolar RNA, C/D box 91B [Source:HGNC Symbol;Acc:HGNC:32753]	-0.14411569	
LINC02310	long intergenic non-protein coding RNA 2310 [Source:HGNC Symbol;Acc:HGNC:53229]	-0.1441236	
CCDC144NL	CCDC144A N-terminal pseudogene [Source:HGNC Symbol;Acc:HGNC:33735]	-0.1441283	
OR52E2	olfactory receptor family 52 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:14769]	-0.1441877	
MIR181B2	microRNA 181b-2 [Source:HGNC Symbol;Acc:HGNC:31551]	-0.1442256	
MCTP2	multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]	-0.14423527	
ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18459]	-0.14426911	
CHMP3	charged multivesicular body protein 3 [Source:HGNC Symbol;Acc:HGNC:29865]	-0.14430162	
IFIT5	interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]	-0.14431368	
GDI2P2	GDP dissociation inhibitor 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:37976]	-0.1443468	
ZNF317P1	zinc finger protein 317 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31062]	-0.14439203	
CDYL	chromodomain Y like [Source:HGNC Symbol;Acc:HGNC:1811]	-0.1444274	
PCAT14	prostate cancer associated transcript 14 [Source:HGNC Symbol;Acc:HGNC:48977]	-0.14455417	
DTX3L	deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]	-0.1445659	
CCNT1	cyclin T1 [Source:HGNC Symbol;Acc:HGNC:1599]	-0.14457576	
FAM227B	family with sequence similarity 227 member B [Source:HGNC Symbol;Acc:HGNC:26543]	-0.14457947	
RAB5IF	RAB5 interacting factor [Source:HGNC Symbol;Acc:HGNC:15870]	-0.14458954	
P4HA3-AS1	P4HA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53160]	-0.14459984	
PXMP2	peroxisomal membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:9716]	-0.1446048	
MLPH	melanophilin [Source:HGNC Symbol;Acc:HGNC:29643]	-0.14461301	
SOX6	SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421]	-0.14461517	
POLR2L	RNA polymerase II subunit L [Source:HGNC Symbol;Acc:HGNC:9199]	-0.14462624	
POU5F1B	POU class 5 homeobox 1B [Source:HGNC Symbol;Acc:HGNC:9223]	-0.14464796	
XYLT2	xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]	-0.14466126	
H3P44	H3 histone pseudogene 44 [Source:HGNC Symbol;Acc:HGNC:42981]	-0.14466354	
PRDM7	PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351]	-0.14470129	
SNX25P1	sorting nexin 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41509]	-0.14479728	
PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	-0.14481704	
RPL27P8	ribosomal protein L27 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36012]	-0.1448356	
SYPL1P2	synaptophysin like 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53547]	-0.14490326	
GUSBP16	GUSB pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:54498]	-0.1449145	
CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	-0.14495315	
FAM66E	family with sequence similarity 66 member E [Source:HGNC Symbol;Acc:HGNC:18735]	-0.14507928	
STOX2	storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]	-0.14509986	
NOX3	NADPH oxidase 3 [Source:HGNC Symbol;Acc:HGNC:7890]	-0.14511418	
C1orf116	chromosome 1 open reading frame 116 [Source:HGNC Symbol;Acc:HGNC:28667]	-0.14513113	
LENG8-AS1	LENG8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40705]	-0.14513114	
KCNB2	potassium voltage-gated channel subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:6232]	-0.14513622	
POU5F1P5	POU class 5 homeobox 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:33311]	-0.14519657	
PPIAP40	peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]	-0.14527029	
TMEM72-AS1	TMEM72 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27349]	-0.14529131	
ADAM21P1	ADAM metallopeptidase domain 21 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19822]	-0.14530444	
RWDD4P1	RWD domain containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23753]	-0.14531545	
SCN3B	sodium voltage-gated channel beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:20665]	-0.1453319	
MAPK8IP1P1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6885]	-0.14534266	
SLC25A25-AS1	SLC25A25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27844]	-0.1453461	
PARD6G-AS1	PARD6G antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44109]	-0.14534959	
RAB5CP2	RAB5C, member RAS oncogene family pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45106]	-0.14536163	
MIR6762	microRNA 6762 [Source:HGNC Symbol;Acc:HGNC:50168]	-0.14538704	
CTAGE1	cutaneous T cell lymphoma-associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:24346]	-0.14539099	
RPL7AP30	ribosomal protein L7a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35757]	-0.14539275	
ZNF599	zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]	-0.14540537	
KRTAP5-10	keratin associated protein 5-10 [Source:HGNC Symbol;Acc:HGNC:23605]	-0.1454406	
ASZ1	ankyrin repeat, SAM and basic leucine zipper domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1350]	-0.14545226	
PARP9	poly(ADP-ribose) polymerase family member 9 [Source:HGNC Symbol;Acc:HGNC:24118]	-0.14546737	
SPATC1L	spermatogenesis and centriole associated 1 like [Source:HGNC Symbol;Acc:HGNC:1298]	-0.14551666	
NIPSNAP2	nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]	-0.14558011	
RNU4-21P	RNA, U4 small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:46957]	-0.14559563	
