NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_UP	200		Rejected!	
GSE9316_IL6_KO_VS_IFNG_KO_INVIVO_EXPANDED_CD4_TCELL_DN	200		Rejected!	
GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_UP	200		Rejected!	
GSE9316_CD4_TCELL_BALBC_VS_TH17_ENRI_CD4_TCELL_SKG_PMA_IONO_STIM_FR4NEG_DN	200		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	199		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_DN	200		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_UP	194		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN	197		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_UP	197		Rejected!	
GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_30MIN_DN	193		Rejected!	
GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_UP	200		Rejected!	
GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_DN	194		Rejected!	
GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_UP	175		Rejected!	
GSE9509_10MIN_VS_30MIN_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_DN	159		Rejected!	
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_UP	162		Rejected!	
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_DN	135		Rejected!	
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_UP	147		Rejected!	
GSE6674_UNSTIM_VS_CPG_STIM_BCELL_DN	164		Rejected!	
GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_UP	150		Rejected!	
GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN	173		Rejected!	
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	200		Rejected!	
GSE6674_UNSTIM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	199		Rejected!	
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_UP	200		Rejected!	
GSE6674_ANTI_IGM_VS_CPG_STIM_BCELL_DN	199		Rejected!	
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP	200		Rejected!	
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN	199		Rejected!	
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	199		Rejected!	
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	199		Rejected!	
GSE6674_CPG_VS_PL2_3_STIM_BCELL_UP	200		Rejected!	
GSE6674_CPG_VS_PL2_3_STIM_BCELL_DN	200		Rejected!	
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_UP	199		Rejected!	
GSE6674_CPG_VS_CPG_AND_ANTI_IGM_STIM_BCELL_DN	200		Rejected!	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	200		Rejected!	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	200		Rejected!	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_UP	200		Rejected!	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_1H_DN	200		Rejected!	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_UP	200		Rejected!	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_1H_DN	200		Rejected!	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_UP	200		Rejected!	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_1H_DN	200		Rejected!	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_UP	200		Rejected!	
GSE7831_UNSTIM_VS_CPG_STIM_PDC_4H_DN	200		Rejected!	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_UP	200		Rejected!	
GSE7831_UNSTIM_VS_INFLUENZA_STIM_PDC_4H_DN	200		Rejected!	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP	200		Rejected!	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_DN	200		Rejected!	
GSE7831_1H_VS_4H_CPG_STIM_PDC_UP	200		Rejected!	
GSE7831_1H_VS_4H_CPG_STIM_PDC_DN	199		Rejected!	
GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP	200		Rejected!	
GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_DN	199		Rejected!	
GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_UP	200		Rejected!	
GSE9239_CTRL_VS_TNF_INHIBITOR_TREATED_DC_DN	200		Rejected!	
GSE8621_UNSTIM_VS_LPS_STIM_MACROPHAGE_UP	199		Rejected!	
GSE8621_UNSTIM_VS_LPS_STIM_MACROPHAGE_DN	199		Rejected!	
GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	198		Rejected!	
GSE8621_LPS_PRIMED_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	200		Rejected!	
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_UP	199		Rejected!	
GSE8621_UNSTIM_VS_LPS_PRIMED_UNSTIM_MACROPHAGE_DN	200		Rejected!	
GSE8621_LPS_STIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	200		Rejected!	
GSE8621_LPS_STIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	200		Rejected!	
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	199		Rejected!	
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_DN	199		Rejected!	
GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_UP	200		Rejected!	
GSE9878_CTRL_VS_EBF_TRANSDUCED_PAX5_KO_PRO_BCELL_DN	200		Rejected!	
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	200		Rejected!	
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	199		Rejected!	
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	200		Rejected!	
GSE5503_LIVER_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	198		Rejected!	
GSE5503_MLN_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	200		Rejected!	
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	200		Rejected!	
GSE5503_PLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_DN	200		Rejected!	
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	198		Rejected!	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	200		Rejected!	
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	200		Rejected!	
GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	200		Rejected!	
GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	200		Rejected!	
GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	200		Rejected!	
GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	200		Rejected!	
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	200		Rejected!	
GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	200		Rejected!	
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	200		Rejected!	
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	199		Rejected!	
GSE10240_IL17_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	199		Rejected!	
GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP	200		Rejected!	
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_DN	198		Rejected!	
GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN	200		Rejected!	
GSE10273_HIGH_VS_LOW_IL7_TREATED_IRF4_8_NULL_PRE_BCELL_UP	200		Rejected!	
GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_UP	200		Rejected!	
GSE10273_LOW_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN	200		Rejected!	
GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_UP	199		Rejected!	
GSE8685_IL2_STARVED_VS_IL2_ACT_IL2_STARVED_CD4_TCELL_DN	198		Rejected!	
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP	198		Rejected!	
GSE8685_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_DN	200		Rejected!	
GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	200		Rejected!	
GSE8685_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	200		Rejected!	
GSE8685_IL2_ACT_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_UP	200		Rejected!	
GSE8685_IL2_ACT_IL2_STARVED_VS_IL15_ACT_IL2_STARVED_CD4_TCELL_DN	200		Rejected!	
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	175		Rejected!	
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	144		Rejected!	
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP	165		Rejected!	
GSE8685_IL15_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	160		Rejected!	
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_UP	161		Rejected!	
GSE7596_AKT_TRANSD_VS_CTRL_CD4_TCONV_WITH_TGFB_DN	129		Rejected!	
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_DN	164		Rejected!	
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_UP	152		Rejected!	
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_UP	166		Rejected!	
GSE10147_IL3_VS_IL3_AND_HIVP17_STIM_PDC_DN	144		Rejected!	
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP	147		Rejected!	
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_DN	152		Rejected!	
GSE10147_IL3_AND_HIVP17_VS_IL3_AND_CPG_STIM_PDC_UP	154		Rejected!	
GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_DN	165		Rejected!	
GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_DN	129		Rejected!	
GSE10422_WT_VS_BAFF_TRANSGENIC_LN_BCELL_UP	180		Rejected!	
GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_UP	155		Rejected!	
GSE10500_ARTHRITIC_SYNOVIAL_FLUID_VS_HEALTHY_MACROPHAGE_DN	145		Rejected!	
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP	156		Rejected!	
GSE7568_CTRL_VS_3H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	166		Rejected!	
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_UP	200		Rejected!	
GSE7568_CTRL_VS_24H_TGFB_TREATED_MACROPHAGES_WITH_IL4_AND_DEXAMETHASONE_DN	200		Rejected!	
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_UP	167		Rejected!	
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	188		Rejected!	
GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_UP	171		Rejected!	
GSE7568_IL4_VS_IL4_AND_DEXAMETHASONE_TREATED_MACROPHAGE_DN	150		Rejected!	
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	172		Rejected!	
GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_DN	175		Rejected!	
GSE11386_NAIVE_VS_MEMORY_BCELL_DN	158		Rejected!	
GSE11386_NAIVE_VS_MEMORY_BCELL_UP	185		Rejected!	
GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP	185		Rejected!	
GSE7219_WT_VS_NIK_NFKB2_KO_DC_DN	168		Rejected!	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	172		Rejected!	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN	174		Rejected!	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_UP	177		Rejected!	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_NIK_NFKB2_KO_DC_DN	190		Rejected!	
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_UP	200		Rejected!	
GSE7219_WT_VS_NIK_NFKB2_KO_LPS_AND_ANTI_CD40_STIM_DC_DN	200		Rejected!	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_UP	200		Rejected!	
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_UP	200		Rejected!	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN	200		Rejected!	
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN	200		Rejected!	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_DN	145		Rejected!	
GSE11973_MIR223_KOVS_WT_BONE_MARROW_NEUTROPHIL_DN	177		Rejected!	
GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_8D_CULTURE_UP	125		Rejected!	
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_UP	175		Rejected!	
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP	174		Rejected!	
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_DN	168		Rejected!	
GSE12003_4D_VS_8D_CULTURE_MIR223_KO_BM_PROGENITOR_UP	152		Rejected!	
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_DN	137		Rejected!	
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_UP	140		Rejected!	
GSE11884_WT_VS_FURIN_KO_NAIVE_CD4_TCELL_DN	128		Rejected!	
GSE11818_WT_VS_DICER_KO_TREG_DN	154		Rejected!	
GSE11818_WT_VS_DICER_KO_TREG_UP	146		Rejected!	
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_UP	137		Rejected!	
GSE9946_IMMATURE_VS_MATURE_STIMULATORY_DC_DN	136		Rejected!	
GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_UP	139		Rejected!	
GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_DN	132		Rejected!	
GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP	149		Rejected!	
GSE9946_IMMATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	147		Rejected!	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_UP	129		Rejected!	
GSE9946_MATURE_STIMULATORY_VS_LISTERIA_INF_MATURE_DC_DN	132		Rejected!	
GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP	134		Rejected!	
GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	137		Rejected!	
GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_UP	134		Rejected!	
GSE9946_LISTERIA_INF_MATURE_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN	121		Rejected!	
GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_DN	152		Rejected!	
GSE12484_HEALTHY_VS_PERIDONTITIS_NEUTROPHILS_UP	139		Rejected!	
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_DN	130		Rejected!	
GSE12707_AT16L1_HYPOMORPH_VS_WT_THYMUS_UP	129		Rejected!	
GSE12505_WT_VS_E2_2_HET_PDC_UP	131		Rejected!	
GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_UP	153		Rejected!	
GSE12505_WT_VS_E2_2_HET_PDC_DN	158		Rejected!	
GSE12507_PDC_CELL_LINE_VS_IMMATUE_T_CELL_LINE_DN	144		Rejected!	
GSE12839_CTRL_VS_IL12_TREATED_PBMC_DN	126		Rejected!	
GSE12839_CTRL_VS_IL12_TREATED_PBMC_UP	149		Rejected!	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	135		Rejected!	
GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	134		Rejected!	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	141		Rejected!	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	146		Rejected!	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	134		Rejected!	
GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_DN	151		Rejected!	
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_UP	137		Rejected!	
GSE11367_CTRL_VS_IL17_TREATED_SMOOTH_MUSCLE_CELL_DN	117		Rejected!	
GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP	138		Rejected!	
GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_DN	145		Rejected!	
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP	129		Rejected!	
GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_DN	141		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_UP	141		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP	146		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_DN	124		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_NIH3T3_CELLS_DN	137		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_DN	118		Rejected!	
GSE14413_UNSTIM_VS_IFNB_STIM_L929_CELLS_UP	123		Rejected!	
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN	137		Rejected!	
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_DN	126		Rejected!	
GSE13887_RESTING_VS_ACT_CD4_TCELL_UP	107		Rejected!	
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_DN	113		Rejected!	
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP	129		Rejected!	
GSE13887_RESTING_VS_ACT_CD4_TCELL_DN	131		Rejected!	
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	139		Rejected!	
GSE13887_HEALTHY_VS_LUPUS_RESTING_CD4_TCELL_UP	116		Rejected!	
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_DN	134		Rejected!	
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_UP	148		Rejected!	
GSE13762_CTRL_VS_125_VITAMIND_DAY5_DC_UP	136		Rejected!	
GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN	134		Rejected!	
GSE13522_WT_VS_IFNG_KO_SKIN_DN	126		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_UP	138		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP	147		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_DN	140		Rejected!	
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	129		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_DN	138		Rejected!	
GSE13522_WT_VS_IFNG_KO_SKIN_UP	138		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNG_KO_UP	157		Rejected!	
GSE13522_WT_VS_IFNG_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	127		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP	135		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_DN	200		Rejected!	
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	199		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_DN	199		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_G_STRAIN_INF_SKIN_UP	198		Rejected!	
GSE13522_WT_VS_IFNAR_KO_SKIN_DN	177		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_BALBC_MOUSE_DN	138		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_UP	200		Rejected!	
GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN	200		Rejected!	
GSE13522_WT_VS_IFNAR_KO_SKIN_UP	200		Rejected!	
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_UP	200		Rejected!	
GSE14699_NAIVE_VS_ACT_CD8_TCELL_UP	199		Rejected!	
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_DN	200		Rejected!	
GSE14699_NAIVE_VS_DELETIONAL_TOLERANCE_CD8_TCELL_UP	152		Rejected!	
GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN	186		Rejected!	
GSE14699_NAIVE_VS_ACT_CD8_TCELL_DN	175		Rejected!	
GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP	180		Rejected!	
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN	170		Rejected!	
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_UP	178		Rejected!	
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_UP	172		Rejected!	
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_DN	181		Rejected!	
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_UP	171		Rejected!	
GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN	178		Rejected!	
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_UP	172		Rejected!	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_DN	178		Rejected!	
GSE14415_FOXP3_KO_NATURAL_TREG_VS_TCONV_DN	173		Rejected!	
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_UP	174		Rejected!	
GSE14415_INDUCED_TREG_VS_FAILED_INDUCED_TREG_UP	185		Rejected!	
GSE14415_INDUCED_TREG_VS_FOXP3_KO_INDUCED_TREG_IL2_CULTURE_DN	144		Rejected!	
GSE14415_INDUCED_TREG_VS_TCONV_UP	179		Rejected!	
GSE14415_INDUCED_TREG_VS_TCONV_DN	164		Rejected!	
GSE14415_NATURAL_TREG_VS_TCONV_DN	180		Rejected!	
GSE14415_ACT_VS_CTRL_NATURAL_TREG_DN	168		Rejected!	
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_UP	172		Rejected!	
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_UP	152		Rejected!	
GSE14415_TCONV_VS_FOXP3_KO_INDUCED_TREG_DN	185		Rejected!	
GSE14415_INDUCED_VS_NATURAL_TREG_UP	149		Rejected!	
GSE14415_INDUCED_VS_NATURAL_TREG_DN	181		Rejected!	
GSE14415_NATURAL_TREG_VS_FOXP3_KO_NATURAL_TREG_DN	165		Rejected!	
GSE14415_ACT_VS_CTRL_NATURAL_TREG_UP	183		Rejected!	
GSE14415_NATURAL_TREG_VS_TCONV_UP	157		Rejected!	
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_UP	143		Rejected!	
GSE14386_UNTREATED_VS_IFNA_TREATED_ACT_PBMC_MS_PATIENT_DN	158		Rejected!	
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_DN	179		Rejected!	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_UP	175		Rejected!	
GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN	184		Rejected!	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN	158		Rejected!	
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	187		Rejected!	
